OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
2024-153C,2024-153C,2025-12-04T17:58:12.319680,15.30913242,0.0011752,97.6557,108.1061,121.4345,238.8046,0,U,60747,999,7029,0.0013643,0.0004093,0.0
2024-153D,2024-153D,2025-12-04T18:24:03.000096,15.20865614,0.0002906,97.6578,107.1667,141.9004,218.2437,0,U,60748,999,7022,0.0014186,0.00031373,0.0
2024-153E,2024-153E,2025-12-04T18:41:23.805600,15.20308033,6.31e-05,97.6535,106.9274,180.1586,179.9648,0,U,60749,999,7022,0.0014952,0.00032542,0.0
2024-153F,2024-153F,2025-12-04T18:50:33.523872,15.19387222,0.0006158,97.6502,106.556,198.2847,161.8167,0,U,60750,999,7021,0.001436,0.00030432,0.0
STARLINK-11242 [DTC],2024-154A,2025-12-04T00:45:04.040064,15.69737837,0.00012021,53.1594,242.571,135.3499,224.7616,0,U,60903,999,7349,1.9853968e-05,1.82e-05,0.0
STARLINK-11256 [DTC],2024-154B,2025-12-04T00:38:00.576384,15.69733664,0.00012751,53.1589,242.5367,93.1512,266.9652,0,U,60904,999,7349,2.0575216e-05,1.907e-05,0.0
STARLINK-11159 [DTC],2024-154C,2025-12-04T11:05:48.814656,15.69727095,0.0001031,53.1586,241.0084,95.897,264.2166,0,U,60905,999,7355,2.2902e-05,2.189e-05,0.0
STARLINK-11264 [DTC],2024-154D,2025-12-04T00:16:58.821024,15.69723562,0.0001054,53.1594,243.1771,98.5049,261.6088,0,U,60906,999,7348,5.316351e-06,5.6e-07,0.0
STARLINK-11226 [DTC],2024-154E,2025-12-04T10:51:40.686336,15.69732596,0.0001154,53.1597,240.9448,92.2553,267.8597,0,U,60907,999,7355,3.2226e-05,3.32e-05,0.0
STARLINK-11229 [DTC],2024-154F,2025-12-04T16:51:22.822272,15.69745747,0.0001065,53.1584,239.6593,92.3052,267.8088,0,U,60908,999,7359,-4.6511e-05,-6.228e-05,0.0
STARLINK-11265 [DTC],2024-154G,2025-12-04T11:12:52.466688,15.69733919,9.64e-05,53.1582,241.0408,77.7206,282.392,0,U,60909,999,7355,1.8962e-05,1.711e-05,0.0
STARLINK-11250 [DTC],2024-154H,2025-12-03T23:55:47.597952,15.69714657,0.00013844,53.1595,243.0771,70.1612,289.9555,0,U,60910,999,7348,6.746438e-06,2.28e-06,0.0
STARLINK-11190 [DTC],2024-154J,2025-12-04T02:52:04.484640,15.69733765,0.00013307,53.1599,242.4163,91.0416,269.0754,0,U,60911,999,7349,2.8863137e-05,2.912e-05,0.0
STARLINK-11225 [DTC],2024-154K,2025-12-04T02:45:01.271520,15.69723686,0.00012503,53.1587,242.384,102.005,258.1108,0,U,60912,999,7349,2.0095972e-05,1.848e-05,0.0
STARLINK-11273 [DTC],2024-154L,2025-12-04T16:23:05.320608,15.69732656,0.000112,53.1581,239.5244,70.1064,290.0074,0,U,60913,999,7358,3.3723e-05,3.502e-05,0.0
STARLINK-11248 [DTC],2024-154M,2025-12-04T18:00:02.000160,15.86760656,0.0006974,53.1439,236.4686,146.7536,111.4432,0,U,60914,999,586,0.0015294,0.0041851,0.0
STARLINK-11271 [DTC],2024-154N,2025-12-04T00:52:07.813056,15.69738355,0.00011651,53.1589,242.5988,120.3007,239.8126,0,U,60915,999,7348,1.5736336e-05,1.32e-05,0.0
STARLINK-32371,2024-154P,2025-12-04T09:17:26.393856,15.30190484,0.0001364,53.1611,6.519,111.0462,249.0685,0,U,60916,999,7174,-2.038e-05,-9.63e-06,0.0
STARLINK-32369,2024-154Q,2025-12-04T11:58:12.367200,15.30184889,0.0001315,53.1625,5.7944,86.7796,273.3355,0,U,60917,999,7176,-1.3844e-05,-7.69e-06,0.0
STARLINK-32317,2024-154R,2025-12-04T11:27:56.773152,15.30203163,0.0001449,53.1615,6.3742,117.9216,242.1932,0,U,60918,999,7175,5.6964e-05,1.328e-05,0.0
STARLINK-32367,2024-154S,2025-12-04T08:33:22.139136,15.30190034,9.55e-05,53.16,6.3284,97.1136,262.9973,0,U,60919,999,7174,6.0874e-06,-1.79e-06,0.0
STARLINK-32345,2024-154T,2025-12-04T08:21:22.065984,15.30195662,0.0001415,53.1618,6.9868,86.8144,273.3018,0,U,60920,999,7174,0.00010048,2.617e-05,0.0
STARLINK-32356,2024-154U,2025-12-04T09:03:48.566016,15.3018554,0.0001511,53.1612,6.4571,78.7999,281.3172,0,U,60921,999,7175,-0.00012134,-3.949e-05,0.0
STARLINK-32274,2024-154V,2025-12-04T11:02:06.993024,15.30199704,0.0001116,53.1606,6.2602,108.1387,251.9736,0,U,60922,999,7176,6.4995e-05,1.566e-05,0.0
STARLINK-32373,2024-154W,2025-12-04T09:41:44.543328,15.30202523,0.0001398,53.161,6.6237,98.0479,262.068,0,U,60923,999,7175,9.8422e-05,2.557e-05,0.0
STARLINK-11239 [DTC],2024-155A,2025-12-04T14:33:54.311040,15.69699348,0.0001098,53.1593,90.3432,89.5482,270.5661,0,U,60924,999,7346,-1.0727e-05,-1.887e-05,0.0
STARLINK-11245 [DTC],2024-155B,2025-12-04T14:12:41.620896,15.69717329,9.99e-05,53.1591,90.2442,86.8439,273.2693,0,U,60925,999,7346,1.2605e-05,9.39e-06,0.0
STARLINK-11244 [DTC],2024-155C,2025-12-04T13:58:34.029120,15.6971317,0.0001305,53.1606,90.1773,62.0841,298.0309,0,U,60926,999,7351,1.3519e-05,1.049e-05,0.0
STARLINK-11243 [DTC],2024-155D,2025-12-04T14:05:38.980608,15.69697609,0.0001278,53.1597,90.208,115.9727,244.1422,0,U,60927,999,7346,-2.2768e-06,-8.64e-06,0.0
STARLINK-11238 [DTC],2024-155E,2025-12-04T13:51:30.841920,15.69707625,0.0001375,53.1596,90.1436,69.6617,290.4548,0,U,60928,999,7351,6.2296e-06,1.66e-06,0.0
STARLINK-11240 [DTC],2024-155F,2025-12-04T12:12:45.205920,15.69718319,0.0001139,53.1598,90.426,100.2371,259.8775,0,U,60929,999,7345,7.1041e-06,2.72e-06,0.0
STARLINK-11251 [DTC],2024-155G,2025-12-04T13:37:22.653984,15.69715345,0.0001141,53.1596,90.0786,105.3487,254.7657,0,U,60930,999,7346,8.0416e-06,3.86e-06,0.0
STARLINK-11204 [DTC],2024-155H,2025-12-04T13:30:18.320256,15.6972816,9.82e-05,53.1595,90.0462,88.9823,271.1307,0,U,60931,999,7346,-7.2908e-06,-1.472e-05,0.0
STARLINK-11246 [DTC],2024-155J,2025-12-04T14:54:56.968416,15.69700142,0.0001377,53.1587,89.7034,41.1743,318.9378,0,U,60932,999,7347,4.0337e-06,-1e-06,0.0
STARLINK-11207 [DTC],2024-155K,2025-12-04T14:47:54.447360,15.69671159,0.0001569,53.1587,89.6695,50.1014,310.0142,0,U,60933,999,7347,-6.2391e-05,-8.128e-05,0.0
STARLINK-11237 [DTC],2024-155L,2025-12-04T14:40:48.505728,15.69713335,7.46e-05,53.1587,89.6299,56.5467,303.5622,0,U,60934,999,7348,1.8473e-05,1.651e-05,0.0
STARLINK-11253 [DTC],2024-155M,2025-12-04T14:26:50.416224,15.69702079,0.0001131,53.1598,90.3056,97.247,262.8676,0,U,60935,999,7346,-5.1361e-06,-1.21e-05,0.0
STARLINK-11241 [DTC],2024-155N,2025-12-04T14:19:45.342048,15.69715144,0.0001169,53.1599,90.269,93.9161,266.1991,0,U,60936,999,7346,1.5062e-05,1.237e-05,0.0
STARLINK-32259,2024-155P,2025-12-04T16:33:43.255008,15.30209136,0.000106,53.1605,211.1034,107.8319,252.2797,0,U,60937,999,7179,7.7015e-05,1.923e-05,0.0
STARLINK-32262,2024-155Q,2025-12-04T14:08:41.912736,15.30301607,0.0001579,53.1576,198.8092,95.1433,264.9748,0,U,60938,999,7200,0.00076944,0.0002257,0.0
STARLINK-32258,2024-155R,2025-12-04T16:13:58.209888,15.30211186,0.0001203,53.1613,211.0169,94.4264,265.6874,0,U,60939,999,7174,0.00020351,5.675e-05,0.0
STARLINK-32251,2024-155S,2025-12-04T16:23:05.184096,15.30209234,0.0001112,53.1606,211.0557,91.4787,268.6341,0,U,60940,999,7179,0.00012655,3.392e-05,0.0
STARLINK-32224,2024-155T,2025-12-04T16:18:30.182400,15.30221735,0.0001218,53.1599,211.032,83.9167,276.1973,0,U,60941,999,7180,0.0001527,4.169e-05,0.0
STARLINK-32184,2024-155U,2025-12-03T21:40:32.688768,15.30198805,8.676e-05,53.1596,214.7244,124.4533,235.655,0,U,60942,999,7162,3.5736399e-05,7e-06,0.0
STARLINK-32288,2024-155V,2025-12-04T01:02:19.654656,15.30199406,0.00012689,53.161,214.17,110.3528,249.7609,0,U,60943,999,7164,5.3941665e-05,1.239e-05,0.0
STARLINK-32276,2024-155W,2025-12-04T08:48:01.685952,15.30202294,0.0001254,53.1606,212.6328,98.1821,261.9322,0,U,60944,999,7179,5.3919e-05,1.238e-05,0.0
YAOGAN-43 02A,2024-156A,2025-12-04T09:44:56.672736,15.33941486,0.0006042,34.9979,333.1331,234.1774,125.8383,0,U,60945,999,6988,0.0018566,0.00063113,0.0
YAOGAN-43 02B,2024-156B,2025-12-03T10:42:53.845056,15.23143591,0.00079323,34.9966,349.0951,152.2544,207.8595,0,U,60946,999,6958,0.00082372211,0.00019961,0.0
YAOGAN-43 02C,2024-156C,2025-12-04T10:12:16.416864,15.2286708,0.0002594,34.9998,342.9923,30.4482,329.6383,0,U,60947,999,6973,3.9223e-05,9.04e-06,0.0
YAOGAN-43 02D,2024-156D,2025-12-04T08:45:46.407744,15.22882834,0.0005507,34.9939,343.2627,295.1362,64.8781,0,U,60948,999,6972,0.00080949,0.00019454,0.0
YAOGAN-43 02E,2024-156E,2025-12-04T10:23:21.287328,15.23265895,0.0004388,34.9977,342.9783,92.0416,268.0801,0,U,60949,999,6973,0.0015798,0.00038533,0.0
YAOGAN-43 02F,2024-156F,2025-12-04T10:16:32.200608,15.23076775,0.0002295,34.9945,342.8324,232.8632,127.1873,0,U,60950,999,6973,0.00097926,0.00023684,0.0
SENTINEL-2C,2024-157A,2025-12-04T16:43:49.846080,14.30825318,0.0001132,98.5612,51.2952,101.5414,258.5896,0,U,60989,999,6517,0.00014025,3.24e-06,0.0
STARLINK-11289 [DTC],2024-158B,2025-12-04T09:58:43.151808,15.69720456,0.0001041,53.159,30.7234,67.3983,292.7145,0,U,60991,999,7263,2.2147e-05,2.096e-05,0.0
STARLINK-11282 [DTC],2024-158C,2025-12-04T10:19:55.022016,15.69716173,0.0001249,53.1595,30.8209,89.3928,270.7233,0,U,60992,999,7263,4.105e-06,-9.1e-07,0.0
STARLINK-11283 [DTC],2024-158D,2025-12-04T12:41:02.712768,15.69719962,0.0001377,53.1595,30.7298,61.7952,298.3204,0,U,60993,999,7264,9.4848e-06,5.61e-06,0.0
STARLINK-11267 [DTC],2024-158E,2025-12-04T12:34:01.739136,15.6968062,0.0001511,53.1591,30.7055,65.2988,294.8187,0,U,60994,999,7264,-2.1273e-05,-3.162e-05,0.0
STARLINK-11269 [DTC],2024-158F,2025-12-04T10:55:13.943136,15.69735202,0.0001049,53.1575,30.9803,77.7084,282.4051,0,U,60995,999,7262,7.0013e-05,7.91e-05,0.0
STARLINK-11281 [DTC],2024-158G,2025-12-04T10:48:09.675936,15.69722415,0.0001138,53.159,30.9474,87.6564,272.4584,0,U,60996,999,7262,3.0486e-05,3.108e-05,0.0
STARLINK-11260 [DTC],2024-158H,2025-12-04T09:12:05.602752,15.69726471,7.48e-05,53.1586,8.9314,68.8112,291.2986,0,U,60997,999,7298,2.592e-05,2.555e-05,0.0
STARLINK-11287 [DTC],2024-158J,2025-12-04T10:41:05.737920,15.69722422,0.0001056,53.1592,30.914,97.6524,262.4614,0,U,60998,999,7262,1.708e-05,1.482e-05,0.0
STARLINK-11270 [DTC],2024-158K,2025-12-04T13:37:24.691296,15.69778503,0.0001958,53.1566,30.2552,107.4883,252.6349,0,U,60999,999,7264,0.0016168,0.00200665,0.0
STARLINK-11290 [DTC],2024-158L,2025-12-04T10:26:58.229088,15.69724183,0.0001349,53.1599,30.8479,97.8303,262.2868,0,U,61000,999,7269,1.9849e-05,1.818e-05,0.0
STARLINK-11274 [DTC],2024-158M,2025-12-04T10:12:50.810112,15.69719115,0.0001217,53.1589,30.7812,80.6226,279.4929,0,U,61001,999,7262,1.5085e-05,1.24e-05,0.0
STARLINK-11288 [DTC],2024-158N,2025-12-04T10:05:47.036256,15.69717724,0.0001157,53.1596,30.7528,71.9897,288.1246,0,U,61002,999,7262,1.5855e-05,1.333e-05,0.0
STARLINK-32279,2024-158P,2025-12-04T16:14:29.821056,15.30205207,0.000128,53.1606,146.9115,79.8719,280.2427,0,U,61003,999,7110,8.8402e-05,2.26e-05,0.0
STARLINK-32336,2024-158Q,2025-12-04T16:08:25.799712,15.30196924,0.0001241,53.1603,146.8838,103.1179,256.996,0,U,61004,999,7110,5.7342e-05,1.339e-05,0.0
STARLINK-32284,2024-158R,2025-12-04T16:19:04.178208,15.30198595,0.0001232,53.1603,146.933,83.0267,277.0874,0,U,61005,999,7103,8.8898e-05,2.274e-05,0.0
STARLINK-32282,2024-158S,2025-12-04T15:54:45.493920,15.30193503,0.0001213,53.1602,146.8226,89.3954,270.7185,0,U,61006,999,7110,2.1007e-05,2.63e-06,0.0
STARLINK-32360,2024-158T,2025-12-04T16:06:47.511936,15.30192661,0.0001208,53.1603,131.5793,91.3627,268.7512,0,U,61007,999,7124,3.8286e-06,-2.46e-06,0.0
STARLINK-32340,2024-158U,2025-12-04T16:34:15.049344,15.30194213,0.0001145,53.1573,146.9186,94.2064,265.9067,0,U,61008,999,7103,2.0461e-05,2.47e-06,0.0
STARLINK-32347,2024-158W,2025-12-04T15:59:18.878208,15.30195981,0.0001322,53.1624,146.8403,92.5952,267.52,0,U,61010,999,7103,1.3752e-05,4.8e-07,0.0
GEESAT-3 01,2024-159A,2025-12-04T17:01:26.327136,14.83179759,0.0002354,50.0001,264.4842,213.7154,146.3634,0,U,61011,999,6780,0.00091639,7.342e-05,0.0
GEESAT-3 02,2024-159B,2025-12-04T16:49:37.415136,14.83139655,0.0019721,49.9937,264.8701,30.2339,329.9733,0,U,61012,999,6791,0.00087775,7.034e-05,0.0
GEESAT-3 03,2024-159C,2025-12-04T15:44:45.909024,14.83145121,0.0006082,49.993,263.8246,101.1262,259.036,0,U,61013,999,6795,0.00089849,7.188e-05,0.0
GEESAT-3 04,2024-159D,2025-12-04T16:47:03.371712,14.82571468,0.0003164,49.9952,174.3208,67.3928,292.7344,0,U,61014,999,6914,0.00082058,6.452e-05,0.0
GEESAT-3 05,2024-159E,2025-12-04T15:34:21.512640,14.83177357,0.0014577,50.0028,264.9513,30.5111,329.6673,0,U,61015,999,6789,0.0010998,8.87e-05,0.0
GEESAT-3 06,2024-159F,2025-12-04T16:17:54.450816,14.83159029,0.0017503,49.9975,264.9378,51.0518,309.1977,0,U,61016,999,6788,0.00085055,6.808e-05,0.0
GEESAT-3 07,2024-159G,2025-12-04T16:07:06.969216,14.83172408,0.0011983,49.9933,264.6556,6.9829,353.1274,0,U,61017,999,6726,0.00084305,6.74e-05,0.0
GEESAT-3 08,2024-159H,2025-12-04T16:28:30.169920,14.83146783,0.0028652,50.0047,264.5147,66.9721,293.4234,0,U,61018,999,6789,0.00087088,7.003e-05,0.0
GEESAT-3 09,2024-159J,2025-12-04T16:38:53.979648,14.83146487,0.0023224,49.9971,264.2264,33.6483,326.5924,0,U,61019,999,6789,0.00087666,7.035e-05,0.0
GEESAT-3 10,2024-159K,2025-12-04T15:56:11.747040,14.83164692,0.000428,49.999,264.8528,81.7524,278.3899,0,U,61020,999,6762,0.00082437,6.579e-05,0.0
SPACEMOBILE-003,2024-163A,2025-12-04T15:40:25.754304,15.21007607,0.0009097,52.9724,124.2944,253.1614,106.8383,0,U,61045,999,6816,0.0011861,0.00026438,0.0
SPACEMOBILE-005,2024-163B,2025-12-04T16:52:48.027360,15.21086334,0.0008521,52.9794,123.9542,258.7871,101.2165,0,U,61046,999,6816,0.00173,0.00038863,0.0
SPACEMOBILE-001,2024-163C,2025-12-04T16:49:57.993024,15.21046417,0.0007213,52.9768,123.7605,259.2216,100.7966,0,U,61047,999,6816,0.0010441,0.0002324,0.0
SPACEMOBILE-002,2024-163D,2025-12-04T16:28:57.803232,15.21023386,0.000774,52.9744,123.8203,266.358,93.6529,0,U,61048,999,6816,0.0016624,0.00037246,0.0
SPACEMOBILE-004,2024-163E,2025-12-04T16:04:15.631104,15.21021595,0.0008256,52.9685,123.7242,277.8824,82.1233,0,U,61049,999,6816,0.0018271,0.00040992,0.0
STARLINK-11286 [DTC],2024-164A,2025-12-04T15:54:57.844800,15.69687394,9.84e-05,53.1594,59.7418,88.1967,271.9164,0,U,61050,999,7049,-2.5515e-05,-3.675e-05,0.0
STARLINK-11252 [DTC],2024-164B,2025-12-04T12:44:29.524128,15.69726844,0.0001141,53.1584,60.3336,76.0361,284.0784,0,U,61051,999,7047,5.2501e-05,5.78e-05,0.0
STARLINK-11230 [DTC],2024-164D,2025-12-04T12:30:21.763008,15.69719508,9.26e-05,53.1602,60.2679,105.2015,254.9105,0,U,61053,999,7047,2.434e-05,2.362e-05,0.0
STARLINK-11294 [DTC],2024-164E,2025-12-04T12:23:18.263904,15.69720258,0.0001183,53.1593,60.232,106.1121,254.0027,0,U,61054,999,7047,1.683e-05,1.451e-05,0.0
STARLINK-11268 [DTC],2024-164F,2025-12-04T15:19:39.468864,15.69674136,0.0001291,53.1588,59.5753,87.1158,273.0007,0,U,61055,999,7049,-2.7559e-05,-3.921e-05,0.0
STARLINK-11156 [DTC],2024-164G,2025-12-04T12:09:11.018592,15.69704378,0.0001074,53.1596,60.1668,101.8725,258.2413,0,U,61056,999,7047,5.1988e-06,4.1e-07,0.0
STARLINK-11231 [DTC],2024-164H,2025-12-04T12:02:15.559008,15.69721495,0.0001259,53.1584,60.8688,81.3572,278.7588,0,U,61057,999,7046,2.3979e-05,2.318e-05,0.0
STARLINK-11299 [DTC],2024-164J,2025-12-04T11:55:11.373024,15.69717643,0.0001156,53.1592,60.8374,99.3041,260.8108,0,U,61058,999,7046,1.6673e-05,1.432e-05,0.0
STARLINK-11154 [DTC],2024-164K,2025-12-04T11:48:07.557696,15.69719082,0.0001245,53.1601,60.8022,101.2573,258.8585,0,U,61059,999,7046,1.0775e-05,7.17e-06,0.0
STARLINK-11297 [DTC],2024-164L,2025-12-04T14:44:29.573952,15.69668554,0.0001798,53.1608,60.1428,89.1717,270.9507,0,U,61060,999,7048,-3.4668e-05,-4.78e-05,0.0
STARLINK-11233 [DTC],2024-164M,2025-12-04T13:05:40.537248,15.69723139,0.0001639,53.1599,60.4276,42.777,317.3376,0,U,61061,999,7047,2.5149e-05,2.46e-05,0.0
STARLINK-11236 [DTC],2024-164N,2025-12-04T14:30:21.841344,15.69667784,0.0001183,53.1587,60.0806,79.5237,280.5914,0,U,61062,999,7048,-3.9565e-05,-5.37e-05,0.0
STARLINK-32350,2024-164P,2025-12-04T16:40:21.787104,15.30204399,5.83e-05,53.1605,172.3428,112.7977,247.3085,0,U,61063,999,6893,-0.00011823,-3.859e-05,0.0
STARLINK-32378,2024-164Q,2025-12-04T16:44:56.238432,15.30187514,0.0001185,53.1594,172.3654,79.367,280.7464,0,U,61064,999,6893,-2.1277e-05,-9.89e-06,0.0
STARLINK-32321,2024-164R,2025-12-04T16:58:33.884832,15.3023145,0.0001285,53.1608,172.4273,103.0439,257.0705,0,U,61065,999,6893,0.0001615,4.431e-05,0.0
STARLINK-32381,2024-164S,2025-12-03T20:51:06.530112,15.30198643,0.00010695,53.1596,176.4306,99.3602,260.752,0,U,61066,999,6880,5.5300809e-05,1.279e-05,0.0
STARLINK-32385,2024-164U,2025-12-04T16:54:03.051936,15.30184811,0.0001035,53.1577,172.406,77.8859,282.2258,0,U,61068,999,6893,-6.2308e-05,-2.203e-05,0.0
STARLINK-32380,2024-164V,2025-12-04T16:49:29.074080,15.30203364,0.0001143,53.1585,172.3834,72.146,287.9665,0,U,61069,999,6893,0.00014021,3.796e-05,0.0
STARLINK-32375,2024-164W,2025-12-04T13:55:02.488224,15.30203656,9.6e-05,53.1591,173.0464,98.4202,261.6908,0,U,61070,999,6891,6.6214e-05,1.603e-05,0.0
QAEM 100 R/B,2024-165A,2025-12-04T16:56:36.883680,15.13030594,0.0051149,64.0745,314.1134,317.7007,42.0169,0,U,61071,999,6741,0.00064241,0.00011587,0.0
CHAMRAN-1,2024-165B,2025-12-04T18:46:05.455776,15.08935331,0.0037096,64.0778,320.5314,312.4578,47.3401,0,U,61072,999,6730,0.00079182,0.00012583,0.0
2024-166B,2024-166B,2025-12-04T19:01:06.727008,15.75475959,0.000287,96.7032,231.8985,355.016,5.1078,0,U,61180,999,7013,0.00030906,0.00046813,0.0
GSAT0232 (GALILEO 32),2024-167A,2025-11-29T15:16:36.414048,1.70473184,0.00022439,55.2459,226.7912,216.1557,22.2275,0,U,61182,999,747,0.0,2.7e-07,0.0
GSAT0226 (GALILEO 31),2024-167B,2025-11-26T08:32:06.516672,1.70473481,6.079e-05,55.246,226.8867,154.246,343.2327,0,U,61183,999,739,0.0,3e-07,0.0
BEIDOU-3 M25,2024-168B,2025-12-04T06:41:34.098432,1.86229712,0.0005502,54.6499,309.0133,294.1783,248.0837,0,U,61186,999,815,0.0,-6.9e-07,0.0
BEIDOU-3 M27,2024-168C,2025-12-04T01:54:08.310240,1.86229854,0.00022821,54.6454,309.0039,329.4527,213.9234,0,U,61187,999,562,0.0,-6.8e-07,0.0
JILIN-01 KUANFU 02B 1,2024-169A,2025-12-04T16:07:53.755680,15.08927196,0.000593,97.5786,65.9047,328.0633,32.0235,0,U,61189,999,6648,0.00075542,0.00011871,0.0
JILIN-01 KUANFU 02B 2,2024-169B,2025-12-04T15:36:14.905728,15.08923334,0.0013415,97.5686,65.348,332.4963,27.5554,0,U,61190,999,6648,0.00075468,0.00011878,0.0
JILIN-01 KUANFU 02B 3,2024-169C,2025-12-04T15:57:14.261760,15.089915,0.0012387,97.5758,65.7446,267.2745,92.7066,0,U,61191,999,6648,0.00082972,0.00013087,0.0
JILIN-01 KUANFU 02B 4,2024-169D,2025-12-04T16:39:25.881120,15.08995129,0.0004505,97.5683,65.4391,237.5892,122.4901,0,U,61192,999,6649,0.00071214,0.00011206,0.0
JILIN-01 KUANFU 02B 5,2024-169E,2025-12-04T16:25:06.083616,15.09130419,0.0011397,97.5786,66.0483,279.7553,80.2389,0,U,61193,999,6649,0.00070831,0.000112,0.0
JILIN-01 KUANFU 02B 6,2024-169F,2025-12-04T15:21:30.699360,15.09112501,0.0015957,97.5768,65.9597,305.3355,54.6382,0,U,61194,999,6649,0.00070096,0.00011093,0.0
TIANQI-29,2024-170A,2025-12-04T16:17:44.157120,13.99058744,0.0007437,44.8576,283.9748,262.9842,97.0143,0,U,61195,999,6162,0.00033967,3.67e-06,0.0
TIANQI-30,2024-170B,2025-12-04T13:17:54.854304,13.99057995,0.0009403,44.8591,284.7678,265.2673,94.7084,0,U,61196,999,6179,0.00033389,3.59e-06,0.0
TIANQI-31,2024-170C,2025-12-04T15:29:19.948128,13.99077805,0.0008813,44.8628,284.6986,246.2257,113.765,0,U,61197,999,6170,0.00032532,3.46e-06,0.0
TIANQI-32,2024-170D,2025-12-04T15:53:45.533184,13.9907425,0.0008831,44.8614,284.7494,243.9204,116.0718,0,U,61198,999,5729,0.00033141,3.55e-06,0.0
STARLINK-11209 [DTC],2024-171A,2025-12-04T05:36:05.726304,15.69741314,0.0001595,53.1577,287.0251,87.7889,272.3311,0,U,61200,999,7031,0.00017084,0.00020185,0.0
STARLINK-11257 [DTC],2024-171B,2025-12-04T07:00:42.223104,15.69731996,0.0001944,53.1583,286.6707,101.1669,258.9567,0,U,61201,999,6941,1.3131e-05,1.002e-05,0.0
STARLINK-11309 [DTC],2024-171C,2025-12-04T06:53:37.294944,15.69747582,0.0001176,53.16,286.641,82.7776,277.3376,0,U,61202,999,6941,2.3836e-05,2.304e-05,0.0
STARLINK-11292 [DTC],2024-171D,2025-12-04T03:43:11.850528,15.69746678,0.00012694,53.1601,287.2349,84.2239,275.8924,0,U,61203,999,6939,1.1284421e-05,7.8e-06,0.0
STARLINK-11302 [DTC],2024-171E,2025-12-04T06:39:29.861280,15.69741728,0.0001664,53.1599,286.5776,57.0442,303.0736,0,U,61204,999,6941,3.5059e-05,3.665e-05,0.0
STARLINK-11277 [DTC],2024-171F,2025-12-04T14:03:48.831840,15.69710929,0.0001745,53.1581,284.9369,90.7405,269.3813,0,U,61205,999,6946,-6.4701e-06,-1.373e-05,0.0
STARLINK-11279 [DTC],2024-171G,2025-12-04T13:56:44.350368,15.69725838,0.0001411,53.1608,284.9056,78.7171,281.4006,0,U,61206,999,6946,2.0242e-06,-3.44e-06,0.0
STARLINK-11091 [DTC],2024-171H,2025-12-04T14:10:51.904128,15.69727661,0.0001287,53.1595,284.9679,127.3188,232.7947,0,U,61207,999,6946,-2.6257e-06,-9.07e-06,0.0
STARLINK-11291 [DTC],2024-171J,2025-12-04T06:11:15.628992,15.69731156,0.0001454,53.1596,286.4396,88.139,271.9794,0,U,61208,999,6941,-7.9299e-06,-1.551e-05,0.0
STARLINK-11304 [DTC],2024-171K,2025-12-04T03:00:50.055840,15.69726585,0.00014211,53.1603,287.0374,87.4222,272.6959,0,U,61209,999,7030,2.085935e-06,-3.36e-06,0.0
STARLINK-11307 [DTC],2024-171L,2025-12-04T13:35:41.603136,15.69728933,0.0001229,53.1603,285.54,112.1704,247.9444,0,U,61210,999,6945,3.3865e-07,-5.48e-06,0.0
STARLINK-11298 [DTC],2024-171M,2025-12-04T13:28:38.593056,15.697181,0.0001513,53.159,285.5086,84.3469,275.7722,0,U,61211,999,6945,3.0805e-06,-2.16e-06,0.0
STARLINK-11310 [DTC],2024-171N,2025-12-04T13:21:34.901280,15.69711796,0.0001371,53.1586,285.4748,108.0371,252.0797,0,U,61212,999,6945,3.1173e-06,-2.11e-06,0.0
STARLINK-32386,2024-171P,2025-12-04T14:14:04.847424,15.30206375,0.0001121,53.1615,43.8113,92.6611,267.4518,0,U,61213,999,6781,3.2339e-05,5.99e-06,0.0
STARLINK-32392,2024-171Q,2025-12-04T11:31:49.317024,15.30200179,0.0001079,53.1593,44.5332,74.3935,285.7184,0,U,61214,999,6779,8.2873e-05,2.096e-05,0.0
STARLINK-32436,2024-171R,2025-12-04T11:07:30.129888,15.30184037,0.0001159,53.1609,44.4322,103.2439,256.8691,0,U,61215,999,6779,-9.3907e-05,-3.138e-05,0.0
STARLINK-32425,2024-171S,2025-12-04T13:39:21.892032,15.30149135,0.0001344,53.1609,44.3725,91.8561,268.2594,0,U,61216,999,6780,-0.00017808,-5.621e-05,0.0
STARLINK-32342,2024-171T,2025-12-04T16:32:12.471072,15.30230062,0.0001286,53.1585,43.6994,78.0085,282.106,0,U,61217,999,6873,0.0026161,0.0007801,0.0
STARLINK-32423,2024-171U,2025-12-04T13:27:08.356032,15.30205942,8.12e-05,53.1594,44.3187,102.915,257.1941,0,U,61218,999,6871,0.0001169,3.105e-05,0.0
STARLINK-32248,2024-171V,2025-12-04T13:52:58.023840,15.30207791,0.0001352,53.1604,44.4271,90.8234,269.2922,0,U,61219,999,6871,8.3179e-05,2.106e-05,0.0
